"year","step","area","age","length","number"
2014,"2","1","age9","len92",13
2014,"2","1","age9","len96",9
2014,"3","1","age10","len100",2
2014,"3","1","age10","len104",3
2014,"3","1","age10","len112",2
2014,"3","1","age10","len120",1
2014,"3","1","age10","len92",1
2014,"3","1","age11","len112",1
2014,"3","1","age11","len124",2
2014,"3","1","age11","len132",1
2014,"3","1","age11","len88",1
2014,"3","1","age11","len96",1
2014,"3","1","age5","len60",1
2014,"3","1","age6","len64",2
2014,"3","1","age6","len68",2
2014,"3","1","age6","len76",2
2014,"3","1","age6","len84",3
2014,"3","1","age7","len100",1
2014,"3","1","age7","len68",2
2014,"3","1","age7","len72",3
2014,"3","1","age7","len76",3
2014,"3","1","age7","len80",3
2014,"3","1","age7","len84",2
2014,"3","1","age7","len88",5
2014,"3","1","age7","len96",2
2014,"3","1","age8","len72",1
2014,"3","1","age8","len76",3
2014,"3","1","age8","len80",6
2014,"3","1","age8","len84",1
2014,"3","1","age8","len88",4
2014,"3","1","age8","len92",5
2014,"3","1","age8","len96",1
2014,"3","1","age9","len100",1
2014,"3","1","age9","len104",1
2014,"3","1","age9","len108",2
2014,"3","1","age9","len112",1
2014,"3","1","age9","len68",1
2014,"3","1","age9","len80",2
2014,"3","1","age9","len84",1
2014,"3","1","age9","len92",3
2014,"3","1","age9","len96",1
2014,"4","1","age10","len104",1
2014,"4","1","age10","len112",2
2014,"4","1","age10","len128",1
2014,"4","1","age10","len96",1
2014,"4","1","age11","len104",1
2014,"4","1","age11","len116",1
2014,"4","1","age5","len64",1
2014,"4","1","age5","len68",2
2014,"4","1","age5","len76",1
2014,"4","1","age5","len88",1
2014,"4","1","age5","len92",1
2014,"4","1","age6","len100",1
2014,"4","1","age6","len60",1
2014,"4","1","age6","len68",5
2014,"4","1","age6","len72",3
2014,"4","1","age6","len76",3
2014,"4","1","age6","len80",3
2014,"4","1","age6","len88",1
2014,"4","1","age6","len92",1
2014,"4","1","age7","len72",1
2014,"4","1","age7","len80",2
2014,"4","1","age7","len84",3
2014,"4","1","age7","len88",2
2014,"4","1","age7","len92",1
2014,"4","1","age8","len100",1
2014,"4","1","age8","len104",2
2014,"4","1","age8","len60",1
2014,"4","1","age8","len72",5
2014,"4","1","age8","len76",3
2014,"4","1","age8","len80",1
2014,"4","1","age8","len84",1
2014,"4","1","age8","len88",5
2014,"4","1","age8","len92",5
2014,"4","1","age8","len96",5
2014,"4","1","age9","len100",2
2014,"4","1","age9","len104",1
2014,"4","1","age9","len72",1
2014,"4","1","age9","len80",1
2014,"4","1","age9","len84",2
2014,"4","1","age9","len88",4
2014,"4","1","age9","len92",3
2014,"4","1","age9","len96",2
2015,"1","1","age10","len100",3
2015,"1","1","age10","len108",1
2015,"1","1","age10","len112",1
2015,"1","1","age10","len120",1
2015,"1","1","age10","len80",1
2015,"1","1","age10","len88",1
2015,"1","1","age10","len96",3
2015,"1","1","age11","len100",1
2015,"1","1","age11","len112",3
2015,"1","1","age11","len120",1
2015,"1","1","age11","len132",1
2015,"1","1","age11","len136",1
2015,"1","1","age11","len144",1
2015,"1","1","age11","len96",1
2015,"1","1","age5","len52",1
2015,"1","1","age5","len56",1
2015,"1","1","age5","len60",1
2015,"1","1","age5","len68",1
2015,"1","1","age6","len56",1
2015,"1","1","age6","len60",2
2015,"1","1","age6","len64",1
2015,"1","1","age6","len68",1
2015,"1","1","age6","len72",1
2015,"1","1","age6","len88",2
2015,"1","1","age7","len64",4
2015,"1","1","age7","len68",4
2015,"1","1","age7","len72",10
2015,"1","1","age7","len76",8
2015,"1","1","age7","len80",4
2015,"1","1","age7","len84",3
2015,"1","1","age7","len88",1
2015,"1","1","age8","len100",2
2015,"1","1","age8","len68",2
2015,"1","1","age8","len72",8
2015,"1","1","age8","len76",18
2015,"1","1","age8","len80",13
2015,"1","1","age8","len84",12
2015,"1","1","age8","len88",11
2015,"1","1","age8","len92",4
2015,"1","1","age8","len96",1
2015,"1","1","age9","len100",1
2015,"1","1","age9","len104",1
2015,"1","1","age9","len76",6
2015,"1","1","age9","len80",10
2015,"1","1","age9","len84",12
2015,"1","1","age9","len88",8
2015,"1","1","age9","len92",6
2015,"1","1","age9","len96",3
2015,"2","1","age10","len100",4
2015,"2","1","age10","len104",3
2015,"2","1","age10","len108",4
2015,"2","1","age10","len112",1
2015,"2","1","age10","len116",2
2015,"2","1","age10","len120",1
2015,"2","1","age10","len76",1
2015,"2","1","age10","len84",1
2015,"2","1","age10","len88",3
2015,"2","1","age10","len92",3
2015,"2","1","age10","len96",4
2015,"2","1","age11","len100",1
2015,"2","1","age11","len104",2
2015,"2","1","age11","len108",4
2015,"2","1","age11","len112",2
2015,"2","1","age11","len92",1
2015,"2","1","age11","len96",2
2015,"2","1","age5","len56",1
2015,"2","1","age5","len64",1
2015,"2","1","age5","len68",1
2015,"2","1","age6","len56",1
2015,"2","1","age6","len60",1
2015,"2","1","age6","len64",3
2015,"2","1","age6","len68",4
2015,"2","1","age6","len72",2
2015,"2","1","age6","len76",4
2015,"2","1","age6","len80",1
2015,"2","1","age6","len84",1
2015,"2","1","age6","len92",1
2015,"2","1","age7","len100",1
2015,"2","1","age7","len64",5
2015,"2","1","age7","len68",5
2015,"2","1","age7","len72",11
2015,"2","1","age7","len76",14
2015,"2","1","age7","len80",9
2015,"2","1","age7","len84",7
2015,"2","1","age7","len88",3
2015,"2","1","age7","len92",1
2015,"2","1","age7","len96",1
2015,"2","1","age8","len100",5
2015,"2","1","age8","len104",2
2015,"2","1","age8","len64",1
2015,"2","1","age8","len68",2
2015,"2","1","age8","len72",12
2015,"2","1","age8","len76",9
2015,"2","1","age8","len80",9
2015,"2","1","age8","len84",23
2015,"2","1","age8","len88",14
2015,"2","1","age8","len92",7
2015,"2","1","age8","len96",5
2015,"2","1","age9","len100",4
2015,"2","1","age9","len104",1
2015,"2","1","age9","len108",1
2015,"2","1","age9","len76",2
2015,"2","1","age9","len80",6
2015,"2","1","age9","len84",12
2015,"2","1","age9","len88",10
2015,"2","1","age9","len92",16
2015,"2","1","age9","len96",6
2015,"3","1","age10","len100",2
2015,"3","1","age10","len88",1
2015,"3","1","age10","len92",1
2015,"3","1","age10","len96",1
2015,"3","1","age11","len120",1
2015,"3","1","age11","len124",1
2015,"3","1","age11","len136",1
2015,"3","1","age11","len92",1
2015,"3","1","age11","len96",1
2015,"3","1","age6","len68",2
2015,"3","1","age6","len72",3
2015,"3","1","age7","len72",1
2015,"3","1","age7","len92",1
2015,"3","1","age8","len68",4
2015,"3","1","age8","len72",1
2015,"3","1","age8","len80",2
2015,"3","1","age8","len84",1
2015,"3","1","age8","len88",2
2015,"3","1","age9","len76",3
2015,"3","1","age9","len80",2
2015,"3","1","age9","len84",2
2015,"3","1","age9","len88",2
2015,"3","1","age9","len92",3
2015,"3","1","age9","len96",1
2015,"4","1","age10","len104",3
2015,"4","1","age10","len112",2
2015,"4","1","age10","len80",3
2015,"4","1","age10","len84",1
2015,"4","1","age10","len88",3
2015,"4","1","age10","len92",4
2015,"4","1","age10","len96",3
2015,"4","1","age11","len100",2
2015,"4","1","age11","len104",2
2015,"4","1","age11","len108",1
2015,"4","1","age11","len112",2
2015,"4","1","age11","len116",2
2015,"4","1","age11","len120",1
2015,"4","1","age11","len128",1
2015,"4","1","age11","len132",1
2015,"4","1","age11","len136",1
2015,"4","1","age11","len144",1
2015,"4","1","age11","len148",1
2015,"4","1","age11","len88",2
2015,"4","1","age11","len92",3
2015,"4","1","age11","len96",2
2015,"4","1","age5","len56",1
2015,"4","1","age5","len60",1
2015,"4","1","age6","len64",1
2015,"4","1","age6","len68",1
2015,"4","1","age6","len72",1
2015,"4","1","age6","len76",1
2015,"4","1","age7","len64",1
2015,"4","1","age7","len68",1
2015,"4","1","age7","len72",1
2015,"4","1","age7","len80",3
2015,"4","1","age7","len84",3
2015,"4","1","age7","len88",2
2015,"4","1","age8","len64",1
2015,"4","1","age8","len68",1
2015,"4","1","age8","len72",2
2015,"4","1","age8","len76",7
2015,"4","1","age8","len80",2
2015,"4","1","age8","len84",5
2015,"4","1","age8","len88",6
2015,"4","1","age8","len92",4
2015,"4","1","age9","len100",1
2015,"4","1","age9","len108",1
2015,"4","1","age9","len72",1
2015,"4","1","age9","len80",3
2015,"4","1","age9","len84",2
2015,"4","1","age9","len88",6
2015,"4","1","age9","len92",2
2015,"4","1","age9","len96",3
2016,"1","1","age10","len104",2
2016,"1","1","age10","len108",2
2016,"1","1","age10","len80",2
2016,"1","1","age10","len84",2
2016,"1","1","age10","len88",4
2016,"1","1","age10","len92",3
2016,"1","1","age10","len96",4
2016,"1","1","age11","len100",1
2016,"1","1","age11","len108",1
2016,"1","1","age11","len116",1
2016,"1","1","age11","len124",1
2016,"1","1","age11","len96",2
2016,"1","1","age5","len48",2
2016,"1","1","age5","len52",2
2016,"1","1","age6","len52",1
2016,"1","1","age6","len60",1
2016,"1","1","age6","len64",1
2016,"1","1","age6","len72",1
2016,"1","1","age7","len56",1
2016,"1","1","age7","len60",4
2016,"1","1","age7","len64",4
2016,"1","1","age7","len68",5
2016,"1","1","age7","len72",2
2016,"1","1","age7","len76",1
2016,"1","1","age7","len80",1
2016,"1","1","age7","len88",1
2016,"1","1","age8","len64",1
2016,"1","1","age8","len68",1
2016,"1","1","age8","len72",3
2016,"1","1","age8","len76",3
2016,"1","1","age8","len80",3
2016,"1","1","age8","len84",3
2016,"1","1","age8","len88",3
2016,"1","1","age8","len92",2
2016,"1","1","age8","len96",1
2016,"1","1","age9","len100",1
2016,"1","1","age9","len72",1
2016,"1","1","age9","len76",1
2016,"1","1","age9","len80",6
2016,"1","1","age9","len84",9
2016,"1","1","age9","len88",6
2016,"1","1","age9","len92",2
2016,"1","1","age9","len96",2
2016,"2","1","age10","len100",9
2016,"2","1","age10","len104",8
2016,"2","1","age10","len108",4
2016,"2","1","age10","len112",2
2016,"2","1","age10","len80",2
2016,"2","1","age10","len84",4
2016,"2","1","age10","len88",4
2016,"2","1","age10","len92",2
2016,"2","1","age10","len96",9
2016,"2","1","age11","len100",2
2016,"2","1","age11","len104",3
2016,"2","1","age11","len108",3
2016,"2","1","age11","len112",3
2016,"2","1","age11","len116",2
2016,"2","1","age11","len124",2
2016,"2","1","age11","len128",2
2016,"2","1","age11","len132",1
2016,"2","1","age11","len76",1
2016,"2","1","age11","len96",1
2016,"2","1","age5","len60",1
2016,"2","1","age5","len64",1
2016,"2","1","age5","len68",1
2016,"2","1","age6","len52",1
2016,"2","1","age6","len60",2
2016,"2","1","age6","len68",4
2016,"2","1","age6","len76",1
2016,"2","1","age6","len80",1
2016,"2","1","age6","len84",1
2016,"2","1","age7","len100",1
2016,"2","1","age7","len60",2
2016,"2","1","age7","len64",2
2016,"2","1","age7","len68",6
2016,"2","1","age7","len72",6
2016,"2","1","age7","len76",6
2016,"2","1","age7","len80",4
2016,"2","1","age7","len84",4
2016,"2","1","age7","len88",1
2016,"2","1","age7","len92",2
2016,"2","1","age7","len96",1
2016,"2","1","age8","len100",2
2016,"2","1","age8","len104",1
2016,"2","1","age8","len108",1
2016,"2","1","age8","len72",3
2016,"2","1","age8","len76",7
2016,"2","1","age8","len80",18
2016,"2","1","age8","len84",9
2016,"2","1","age8","len88",5
2016,"2","1","age8","len92",5
2016,"2","1","age8","len96",2
2016,"2","1","age9","len100",13
2016,"2","1","age9","len104",4
2016,"2","1","age9","len108",3
2016,"2","1","age9","len132",1
2016,"2","1","age9","len68",1
2016,"2","1","age9","len80",4
2016,"2","1","age9","len84",15
2016,"2","1","age9","len88",9
2016,"2","1","age9","len92",14
2016,"2","1","age9","len96",11
2016,"3","1","age10","len100",1
2016,"3","1","age10","len104",1
2016,"3","1","age10","len108",1
2016,"3","1","age10","len112",5
2016,"3","1","age10","len116",2
2016,"3","1","age10","len124",3
2016,"3","1","age10","len92",2
2016,"3","1","age10","len96",1
2016,"3","1","age11","len100",1
2016,"3","1","age11","len108",2
2016,"3","1","age11","len112",1
2016,"3","1","age11","len116",2
2016,"3","1","age11","len124",6
2016,"3","1","age11","len128",2
2016,"3","1","age11","len136",1
2016,"3","1","age11","len144",1
2016,"3","1","age5","len60",1
2016,"3","1","age5","len64",1
2016,"3","1","age5","len88",1
2016,"3","1","age6","len64",1
2016,"3","1","age6","len80",1
2016,"3","1","age7","len72",1
2016,"3","1","age7","len76",1
2016,"3","1","age8","len100",1
2016,"3","1","age8","len104",1
2016,"3","1","age8","len80",1
2016,"3","1","age8","len84",2
2016,"3","1","age8","len88",3
2016,"3","1","age8","len96",1
2016,"3","1","age9","len104",2
2016,"3","1","age9","len84",2
2016,"3","1","age9","len88",2
2016,"3","1","age9","len92",3
2016,"3","1","age9","len96",3
2016,"4","1","age10","len104",2
2016,"4","1","age10","len88",2
2016,"4","1","age10","len92",1
2016,"4","1","age10","len96",2
2016,"4","1","age11","len104",1
2016,"4","1","age11","len120",2
2016,"4","1","age11","len124",1
2016,"4","1","age11","len92",1
2016,"4","1","age6","len80",1
2016,"4","1","age6","len84",2
2016,"4","1","age7","len72",1
2016,"4","1","age7","len80",1
2016,"4","1","age7","len84",1
2016,"4","1","age7","len88",2
2016,"4","1","age8","len80",1
2016,"4","1","age8","len88",2
2016,"4","1","age8","len92",1
2016,"4","1","age8","len96",3
2016,"4","1","age9","len100",3
2016,"4","1","age9","len104",2
2016,"4","1","age9","len112",1
2016,"4","1","age9","len88",2
2016,"4","1","age9","len92",4
2016,"4","1","age9","len96",1
2017,"2","1","age10","len100",10
2017,"2","1","age10","len104",4
2017,"2","1","age10","len108",4
2017,"2","1","age10","len112",2
2017,"2","1","age10","len80",1
2017,"2","1","age10","len84",1
2017,"2","1","age10","len88",3
2017,"2","1","age10","len92",5
2017,"2","1","age10","len96",11
2017,"2","1","age11","len100",4
2017,"2","1","age11","len104",3
2017,"2","1","age11","len108",5
2017,"2","1","age11","len112",1
2017,"2","1","age11","len116",4
2017,"2","1","age11","len120",2
2017,"2","1","age11","len124",4
2017,"2","1","age11","len136",1
2017,"2","1","age11","len152",1
2017,"2","1","age11","len84",1
2017,"2","1","age11","len92",3
2017,"2","1","age11","len96",5
2017,"2","1","age5","len64",1
2017,"2","1","age6","len56",1
2017,"2","1","age6","len60",7
2017,"2","1","age6","len64",4
2017,"2","1","age6","len68",8
2017,"2","1","age6","len72",3
2017,"2","1","age7","len68",2
2017,"2","1","age7","len72",3
2017,"2","1","age7","len76",5
2017,"2","1","age7","len80",7
2017,"2","1","age7","len84",2
2017,"2","1","age7","len88",3
2017,"2","1","age8","len100",3
2017,"2","1","age8","len104",1
2017,"2","1","age8","len72",3
2017,"2","1","age8","len76",7
2017,"2","1","age8","len80",11
2017,"2","1","age8","len84",8
2017,"2","1","age8","len88",4
2017,"2","1","age8","len92",5
2017,"2","1","age8","len96",1
2017,"2","1","age9","len100",3
2017,"2","1","age9","len104",2
2017,"2","1","age9","len76",1
2017,"2","1","age9","len80",4
2017,"2","1","age9","len84",4
2017,"2","1","age9","len88",10
2017,"2","1","age9","len92",9
2017,"2","1","age9","len96",7
2017,"3","1","age10","len88",1
2017,"3","1","age11","len112",1
2017,"3","1","age11","len88",1
2017,"3","1","age11","len96",2
2017,"3","1","age6","len76",2
2017,"3","1","age7","len68",1
2017,"3","1","age7","len76",1
2017,"3","1","age8","len68",1
2017,"3","1","age8","len84",2
2017,"3","1","age8","len88",2
2017,"3","1","age9","len84",2
2017,"3","1","age9","len88",2
2017,"3","1","age9","len96",2
2017,"4","1","age10","len100",2
2017,"4","1","age10","len104",2
2017,"4","1","age10","len108",1
2017,"4","1","age10","len112",2
2017,"4","1","age10","len116",1
2017,"4","1","age10","len84",1
2017,"4","1","age10","len92",3
2017,"4","1","age10","len96",2
2017,"4","1","age11","len100",2
2017,"4","1","age11","len104",1
2017,"4","1","age11","len108",1
2017,"4","1","age11","len116",2
2017,"4","1","age11","len120",1
2017,"4","1","age11","len124",1
2017,"4","1","age5","len56",1
2017,"4","1","age6","len60",1
2017,"4","1","age6","len64",4
2017,"4","1","age6","len68",1
2017,"4","1","age6","len72",2
2017,"4","1","age6","len76",3
2017,"4","1","age6","len80",1
2017,"4","1","age7","len64",1
2017,"4","1","age7","len68",3
2017,"4","1","age7","len72",1
2017,"4","1","age7","len76",1
2017,"4","1","age7","len84",2
2017,"4","1","age8","len100",2
2017,"4","1","age8","len104",1
2017,"4","1","age8","len72",1
2017,"4","1","age8","len76",3
2017,"4","1","age8","len80",2
2017,"4","1","age8","len84",6
2017,"4","1","age8","len88",6
2017,"4","1","age8","len92",3
2017,"4","1","age8","len96",1
2017,"4","1","age9","len100",1
2017,"4","1","age9","len104",1
2017,"4","1","age9","len108",1
2017,"4","1","age9","len116",1
2017,"4","1","age9","len80",4
2017,"4","1","age9","len84",7
2017,"4","1","age9","len88",1
2017,"4","1","age9","len96",1
2018,"1","1","age10","len100",2
2018,"1","1","age10","len104",1
2018,"1","1","age10","len84",1
2018,"1","1","age10","len88",1
2018,"1","1","age10","len92",1
2018,"1","1","age10","len96",1
2018,"1","1","age11","len100",1
2018,"1","1","age11","len104",1
2018,"1","1","age11","len108",2
2018,"1","1","age11","len112",1
2018,"1","1","age11","len132",1
2018,"1","1","age11","len156",1
2018,"1","1","age5","len52",1
2018,"1","1","age6","len64",1
2018,"1","1","age6","len68",1
2018,"1","1","age6","len72",2
2018,"1","1","age7","len56",1
2018,"1","1","age7","len60",1
2018,"1","1","age7","len68",1
2018,"1","1","age7","len76",2
2018,"1","1","age7","len80",1
2018,"1","1","age7","len84",1
2018,"1","1","age8","len80",3
2018,"1","1","age8","len84",2
2018,"1","1","age8","len88",1
2018,"1","1","age8","len96",2
2018,"1","1","age9","len100",1
2018,"1","1","age9","len88",3
2018,"1","1","age9","len92",2
2018,"2","1","age10","len100",8
2018,"2","1","age10","len104",2
2018,"2","1","age10","len108",8
2018,"2","1","age10","len112",6
2018,"2","1","age10","len116",2
2018,"2","1","age10","len120",1
2018,"2","1","age10","len88",1
2018,"2","1","age10","len92",1
2018,"2","1","age10","len96",4
2018,"2","1","age11","len104",2
2018,"2","1","age11","len108",1
2018,"2","1","age11","len112",1
2018,"2","1","age11","len116",2
2018,"2","1","age11","len120",1
2018,"2","1","age11","len128",1
2018,"2","1","age11","len132",1
2018,"2","1","age11","len136",2
2018,"2","1","age11","len92",1
2018,"2","1","age11","len96",1
2018,"2","1","age5","len56",1
2018,"2","1","age5","len68",1
2018,"2","1","age6","len60",2
2018,"2","1","age6","len64",1
2018,"2","1","age6","len68",2
2018,"2","1","age6","len72",4
2018,"2","1","age6","len80",3
2018,"2","1","age6","len84",1
2018,"2","1","age6","len88",2
2018,"2","1","age7","len100",1
2018,"2","1","age7","len64",2
2018,"2","1","age7","len68",1
2018,"2","1","age7","len76",5
2018,"2","1","age7","len80",6
2018,"2","1","age7","len84",6
2018,"2","1","age7","len88",6
2018,"2","1","age7","len92",3
2018,"2","1","age7","len96",1
2018,"2","1","age8","len100",2
2018,"2","1","age8","len68",2
2018,"2","1","age8","len72",1
2018,"2","1","age8","len76",2
2018,"2","1","age8","len80",2
2018,"2","1","age8","len84",6
2018,"2","1","age8","len88",6
2018,"2","1","age8","len92",6
2018,"2","1","age8","len96",5
2018,"2","1","age9","len100",6
2018,"2","1","age9","len104",4
2018,"2","1","age9","len108",2
2018,"2","1","age9","len112",2
2018,"2","1","age9","len120",1
2018,"2","1","age9","len84",2
2018,"2","1","age9","len88",4
2018,"2","1","age9","len92",8
2018,"2","1","age9","len96",4
2018,"3","1","age10","len100",3
2018,"3","1","age10","len104",3
2018,"3","1","age10","len108",2
2018,"3","1","age10","len112",1
2018,"3","1","age10","len116",2
2018,"3","1","age10","len96",2
2018,"3","1","age11","len108",1
2018,"3","1","age11","len120",2
2018,"3","1","age11","len128",1
2018,"3","1","age6","len72",1
2018,"3","1","age6","len76",1
2018,"3","1","age7","len76",1
2018,"3","1","age7","len88",1
2018,"3","1","age7","len92",2
2018,"3","1","age7","len96",1
2018,"3","1","age8","len100",2
2018,"3","1","age8","len104",1
2018,"3","1","age8","len108",1
2018,"3","1","age8","len112",1
2018,"3","1","age8","len88",2
2018,"3","1","age8","len92",1
2018,"3","1","age8","len96",1
2018,"3","1","age9","len100",3
2018,"3","1","age9","len104",2
2018,"3","1","age9","len108",1
2018,"3","1","age9","len116",1
2018,"3","1","age9","len88",1
2018,"3","1","age9","len92",1
2018,"3","1","age9","len96",3
